p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.398135565351237e-14,-0.6659637037848491,0.148,0.478,9.78255465806394e-10,15,Tshz1
7.46300209035269e-14,0.45788247650606273,0.825,0.408,9.868327664073361e-10,15,Trpm3
1.1022241159266345e-13,0.7806529766744079,0.968,0.895,1.4574709484897887e-9,15,Adgrl3
1.2202853602695766e-13,1.18962658082212,0.64,0.417,1.613583331884461e-9,15,Sncb
1.383603746727379e-13,0.6358539332705062,0.333,0.057,1.8295392342976133e-9,15,Mpped2
1.6828044003196362e-13,-0.8359636006873667,0.28,0.649,2.225172258542655e-9,15,Angpt1
1.893755449134588e-13,0.6405367232821999,0.889,0.614,2.5041128303906653e-9,15,Ppp1r9a
2.879226971656934e-13,-0.6885461936684454,0.265,0.592,3.8072018246219636e-9,15,Fam49a
2.9298944677990314e-13,-0.5136237190008939,0.106,0.43,3.8741994547706595e-9,15,Tmem178
6.286667997225929e-13,0.6853049825042321,0.952,0.868,8.312861092731847e-9,15,Xkr4
6.387435941117484e-13,-0.5393359906745496,0.138,0.478,8.446106544939648e-9,15,Pkib
7.912471296414085e-13,1.0586873687041445,0.545,0.268,1.0462660795248344e-8,15,Kcnh7
8.633578677300066e-13,0.5857632036385358,0.841,0.561,1.1416181084993878e-8,15,Stau2
8.966970821168198e-13,0.7344444011423682,0.265,0.026,1.1857025516830708e-8,15,Asb4
9.914273537177776e-13,0.8580590728195001,0.937,0.768,1.3109643898210173e-8,15,Dmd
1.0587468893766514e-12,0.5794668057779317,0.778,0.504,1.3999810118227461e-8,15,Tmem181a
1.1609321734303943e-12,0.5804808496626017,0.873,0.605,1.5351006129270104e-8,15,Ralyl
1.3704904304694483e-12,0.5375864502333787,0.905,0.632,1.8121994962097516e-8,15,Tnik
1.6616209744041796e-12,0.5773089281777208,0.407,0.11,2.1971614144546466e-8,15,Samd5
2.226937594713482e-12,-0.6983255144357066,0.651,0.842,2.944679581489637e-8,15,Fos
2.3730466813229504e-12,0.6718528160429433,0.968,0.912,3.1378796267133374e-8,15,Csmd3
3.0120446564600096e-12,0.5655178556094578,0.995,0.982,3.9828266492370706e-8,15,Ctnna2
3.1684034716583508e-12,1.0740639481549348,0.884,0.763,4.189579910573837e-8,15,Il1rapl1
3.401834966717886e-12,-0.8100209699309303,0.354,0.658,4.4982463764910606e-8,15,Fstl4
3.4177282523398633e-12,0.6865910202041738,0.704,0.408,4.5192620680690014e-8,15,Rab3b
3.4776497673988185e-12,0.8209918937952492,0.72,0.469,4.598496287431458e-8,15,Lhfpl3
3.802068905837716e-12,-1.0855851410521287,0.72,0.807,5.027475714189212e-8,15,B3galt1
4.1472199117003455e-12,0.5372932493298416,0.418,0.127,5.483868889241367e-8,15,Ube2e3
4.160357787628091e-12,0.45547146776531955,0.989,0.969,5.501241102580625e-8,15,Hap1
4.347617626407015e-12,0.5817875784607418,0.683,0.386,5.748854787397996e-8,15,Tmem191c
4.372426326085662e-12,1.0587628264256148,0.661,0.399,5.78165933098307e-8,15,Alcam
4.522422428091806e-12,0.676525089937037,0.275,0.039,5.979999176665795e-8,15,Epha3
5.0849998735533146e-12,0.6579516936830557,0.529,0.219,6.723895332799548e-8,15,Rab27b
5.351838237201973e-12,1.0681261252610448,0.772,0.531,7.07673570105217e-8,15,Car10
5.691922614342277e-12,0.5306839643330601,0.91,0.658,7.526429272944793e-8,15,Nsf
6.447653989081617e-12,0.5860721649933709,0.921,0.772,8.525732869762623e-8,15,Dner
7.255402693634044e-12,0.6119699356243378,0.429,0.14,9.593818981792296e-8,15,Aldoc
8.914859395976694e-12,-0.5865678466406599,0.175,0.496,1.1788118579299982e-7,15,Parm1
9.338422545759863e-12,0.38038636354771915,1,1,1.2348196132258266e-7,15,Nap1l5
9.87124523042928e-12,0.6025674564881925,0.365,0.096,1.3052747568196639e-7,15,Kif26b
1.0031811780453831e-11,-0.6636282278334947,0.243,0.535,1.32650647172941e-7,15,Myrip
1.0364517914653287e-11,0.5730857802791312,0.91,0.759,1.3705002038546041e-7,15,Nsg2
1.0438675019688798e-11,0.7046860511525688,0.709,0.408,1.3803059978534497e-7,15,Psd3
1.1075805291213496e-11,-0.5853060404396242,0.106,0.408,1.4645537336571606e-7,15,Adcy8
1.1975076196075792e-11,0.6983403900285416,0.852,0.68,1.583464325407102e-7,15,Tanc2
1.4608026061075465e-11,0.29562994650100544,0.196,0.004,1.9316192860560087e-7,15,Zic2
1.567223102456787e-11,0.6109362219523713,0.979,0.974,2.0723391083786094e-7,15,Stmn2
1.59916901143621e-11,0.6938590206682131,0.624,0.338,2.1145811838221003e-7,15,Kcnt2
1.6665428630206655e-11,-0.45003292063504774,0.037,0.285,2.203669627772226e-7,15,Cnih3
1.714867487639825e-11,-0.8040134149682163,0.757,0.89,2.2675692789061406e-7,15,Lncpint
1.7523746772539807e-11,-0.6588929104661478,0.566,0.82,2.3171650357329388e-7,15,Sorcs3
1.9292114788952255e-11,0.639745712325875,0.593,0.298,2.550996338543157e-7,15,Klf12
2.364214207305313e-11,0.6677500752878062,0.608,0.325,3.126200446319815e-7,15,Snca
2.3646339027581614e-11,-0.638237055796937,0.677,0.864,3.1267554096171167e-7,15,Msi2
2.3651394000162403e-11,-0.7968855677417963,0.677,0.833,3.1274238286414745e-7,15,Slit2
2.414141453339228e-11,0.4987763808292615,0.328,0.075,3.192219243750461e-7,15,Dpf3
2.5785577633718194e-11,-0.6054008330463198,0.249,0.531,3.4096269305065567e-7,15,Pvt1
2.9480090514855325e-11,0.6780719051126372,0.905,0.68,3.89815236877932e-7,15,Ntrk3
3.0983708540592574e-11,0.7666287370893117,0.852,0.61,4.096975780322556e-7,15,Hs6st3
3.323293949333103e-11,-0.6468902498643582,0.418,0.675,4.394391589203162e-7,15,Tmed3
3.815315947119559e-11,0.48855262028780305,0.481,0.197,5.044992276876193e-7,15,2010107G23Rik
3.8208172172785326e-11,0.6559377458284605,0.746,0.496,5.052266606407404e-7,15,Ncdn
4.343009122316941e-11,0.5794856853905875,0.55,0.259,5.742760962439692e-7,15,Tshz2
4.343321040931168e-11,-0.6313203270958039,0.492,0.772,5.743173412423284e-7,15,Nell2
4.475006339362776e-11,-0.9317126428319386,0.27,0.535,5.917300882539399e-7,15,Grm3
4.479289494333824e-11,-0.39705534178542357,0.005,0.219,5.922964498357615e-7,15,C1ql2
5.26695951481416e-11,0.5271178861199701,0.354,0.096,6.964500566438763e-7,15,Asic4
5.477733697211841e-11,0.5844933385331728,0.661,0.386,7.243207267823218e-7,15,Dtna
