p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.0601909078074526e-10,0.714055946450806,0.683,0.421,1.4018904373937945e-6,pneTRH,Large
1.3276775056171926e-10,0.32578914413613,0.201,0.013,1.7555879656776137e-6,pneTRH,2900055J20Rik
1.355661934674253e-10,0.45060474495972014,0.958,0.851,1.7925917762197648e-6,pneTRH,Pnmal2
1.4091228202827414e-10,0.41993629869168303,0.413,0.14,1.8632831052598689e-06,pneTRH,Slc6a7
1.6012990514108285e-10,0.45485601080113724,0.995,1,2.1173977356805387e-6,pneTRH,Rtn1
1.7698883401293298e-10,0.4917632899216722,0.989,0.987,2.340323352153013e-6,pneTRH,Tecr
1.8927598052251864e-10,0.5683897303635977,0.735,0.461,2.502796290449264e-6,pneTRH,Slc12a5
2.2681213263487728e-10,0.832354738364522,0.799,0.614,2.9991368298309824e-6,pneTRH,Arhgap24
2.2975336706773228e-10,0.6993068597861499,0.667,0.373,3.038028772736624e-6,pneTRH,Epha5
2.9518750985237867e-10,0.27064758994366905,0.185,0.009,3.903264442778003e-6,pneTRH,2700069I18Rik
3.045946840270606e-10,0.6840334633513547,0.667,0.39,4.027655506889822e-6,pneTRH,Cntnap4
3.1758052953147884e-10,0.4263587321662807,0.402,0.132,4.1993673419947445e-6,pneTRH,Prickle1
3.244734670810578e-10,0.9003853363432095,0.73,0.566,4.290512655212827e-6,pneTRH,Gria3
3.4869876719032543e-10,0.7154896018837114,0.794,0.588,4.610843798557674e-6,pneTRH,Setbp1
3.7965974537496636e-10,-0.5152276047034837,0.481,0.776,5.02024081309318e-6,pneTRH,Ap1s2
4.2710855483513785e-10,0.5938029882150337,0.228,0.031,5.647656420585028e-6,pneTRH,Pnoc
4.623048243431691e-10,0.4496899361410711,0.624,0.346,6.113056692289725e-6,pneTRH,Ptpn5
5.122185739556855e-10,-0.6706584157973078,0.444,0.662,6.7730662034160295e-6,pneTRH,Arnt2
5.23826254293682e-10,0.41443737654103535,0.169,0.004,6.926554560525356e-6,pneTRH,Gm28526
5.684702432848513e-10,0.3437110521333923,0.19,0.013,7.5168820269555885e-6,pneTRH,L3mbtl4
5.822468962887037e-10,0.59695033201501,0.799,0.57,7.69905070962553e-6,pneTRH,Cask
6.591982055368878e-10,0.5601542071386539,0.704,0.443,8.716577871814268e-6,pneTRH,Rgs17
6.856313935552549e-10,0.655506940557488,0.788,0.557,9.066103916981136e-6,pneTRH,Ext1
6.915372800470936e-10,-0.5916335426175287,0.524,0.702,9.14419745406272e-6,pneTRH,Clcn5
7.118242124841124e-10,-0.36370293773965073,0.058,0.294,9.412451561677418e-6,pneTRH,Rtn4rl1
7.334143686194672e-10,0.4919008915676486,0.677,0.421,9.697938196255214e-6,pneTRH,Srcin1
7.59354819092587e-10,0.9130233331637627,0.455,0.215,1.0040948772861278e-5,pneTRH,Tox
7.952826171469551e-10,0.38297629004654526,0.302,0.075,1.0516022046534187e-5,pneTRH,Rps6ka6
8.016921942669832e-10,0.6373663279482376,0.751,0.522,1.0600775884792318e-5,pneTRH,Wwox
8.635502786104251e-10,0.6101340562153361,0.471,0.197,1.141872533406565e-5,pneTRH,Zfp521
8.933612968203705e-10,0.5902655241438302,0.291,0.07,1.1812916427855758e-5,pneTRH,Six3
9.573067043928591e-10,-0.5580327880248093,0.995,0.996,1.2658466552186777e-5,pneTRH,Macrod2
1.011413597032134e-9,-0.39306902219189843,0.063,0.298,1.3373921993555906e-5,pneTRH,Ptger4
1.0505798822696124e-9,0.5176037877638889,0.693,0.456,1.3891817783251085e-5,pneTRH,Fscn1
1.1574242180580222e-9,-0.5347305859162691,0.381,0.662,1.5304620435381227e-5,pneTRH,Sh3rf1
1.1732399411436592e-9,0.5202036113385771,0.815,0.614,1.5513751741742605e-5,pneTRH,Crmp1
1.1932987027182369e-9,-0.5048492421240756,0.598,0.798,1.5778988746043245e-5,pneTRH,Gabrg2
1.405985028167773e-9,0.47192702412691867,0.661,0.382,1.8591340027462464e-5,pneTRH,Tango2
1.4179780860714718e-9,-0.37089843914385473,0.058,0.285,1.874992423212307e-5,pneTRH,Cd302
1.4501189619796116e-9,-0.5009905818773166,0.683,0.842,1.9174923034256406e-5,pneTRH,Emc10
1.4814617847271294e-9,0.6625038667888601,0.847,0.636,1.958936917944683e-5,pneTRH,Phactr1
1.6677749294178267e-9,0.5286788372897777,0.963,0.93,2.2052987891691924e-5,pneTRH,Fxyd6
1.676613679935458e-9,-1.1105886706465966,0.608,0.781,2.216986268978656e-5,pneTRH,Ghr
1.7871081574244957e-9,0.4614259067359522,0.392,0.136,2.363093116562411e-5,pneTRH,Dgkk
1.789641002346255e-9,0.3913997494042796,0.698,0.36,2.3664422974024528e-5,pneTRH,Dlgap2
1.8809971813997557e-9,-0.6581613621993783,0.307,0.57,2.487242572964897e-5,pneTRH,Sphkap
2.0907342990284036e-9,0.3135334027968455,0.19,0.018,2.764577963605258e-5,pneTRH,Chodl
2.150396245420497e-9,-0.42667727623344487,0.116,0.364,2.843468955319523e-5,pneTRH,Id4
2.2136476122849194e-9,0.3377617858022061,0.18,0.013,2.9271062377243488e-5,pneTRH,Gm29478
2.3070018603162175e-9,-0.6447746392859665,0.217,0.496,3.0505485598961344e-5,pneTRH,Pld5
2.4597413765844554e-9,0.5969630020719706,0.656,0.408,3.252516022257625e-5,pneTRH,Atp2b1
2.7438503151258572e-9,0.6054378357680807,0.344,0.114,3.628193271690921e-5,pneTRH,Peg10
2.8303998052608733e-9,0.26449536296207393,0.217,0.031,3.742637662496453e-5,pneTRH,Fam43b
3.0398634119127038e-9,0.5050858770662212,0.995,0.917,4.0196113895721684e-5,pneTRH,Csmd1
3.1849971772785836e-9,-0.5742333433894248,0.254,0.548,4.211521767515471e-5,pneTRH,Slit3
3.2000653105181783e-9,0.990682788159998,0.529,0.285,4.231446360098187e-5,pneTRH,Cdh8
3.836338260490163e-9,0.45636217397744866,0.55,0.281,5.072790081846143e-5,pneTRH,Uchl3
4.5486696583652466e-9,0.2894247969742973,0.153,0.004,6.0147058892563656e-5,pneTRH,D930028M14Rik
4.620893582398153e-9,-0.45882346767561283,0.021,0.211,6.110207584005078e-5,pneTRH,Ramp1
4.6241293104549546e-9,0.49734528168158754,0.899,0.864,6.114486187214586e-5,pneTRH,Acot7
4.714515500783943e-9,0.6322399024045469,1,1,6.234003846686607e-5,pneTRH,Cntnap2
4.9052804567516185e-9,-0.5605979523219566,0.143,0.39,6.486252347962665e-5,pneTRH,Pcsk1
4.9676022157467445e-9,0.640156749365141,0.772,0.627,6.568660409881921e-5,pneTRH,Ncald
5.0247067319717585e-9,0.6040206592365933,0.889,0.82,6.644169711686256e-5,pneTRH,Marcksl1
5.1398993466472494e-9,0.46809365414988635,0.873,0.649,6.796488906071658e-5,pneTRH,Elavl3
5.258675981189715e-9,0.4598731473449176,0.868,0.658,6.953547249927159e-5,pneTRH,Syngr3
5.286437695705444e-9,0.48603662354235433,0.217,0.035,6.99025656503131e-5,pneTRH,Nrgn
5.504736243197643e-9,-0.2863499022415082,0.011,0.189,7.278912734380242e-5,pneTRH,Chil1
5.5991615755823865e-9,-0.6442888626250569,0.825,0.925,7.403771351392589e-5,pneTRH,Grip1
5.7852251555714634e-9,0.5197348779455373,0.815,0.618,7.649803223212146e-5,pneTRH,Magi1
6.049986544612279e-9,-0.3683915835332799,0.011,0.189,7.999897207940817e-5,pneTRH,RP23-240M8.2
6.342040030015345e-9,-0.5578719421119771,0.164,0.417,8.386079531689291e-5,pneTRH,Kcnmb2
6.5715651888792635e-9,-0.5529723864767191,0.566,0.772,8.68958064925505e-5,pneTRH,Dapk1
6.8862874980422e-9,0.6747139714015096,0.402,0.162,9.105737958661201e-5,pneTRH,Vwc2
6.934838824453258e-9,0.928859072695464,0.307,0.096,9.169937377574543e-5,pneTRH,Hs3st4
7.3316224557003956e-9,0.566537823929508,0.265,0.066,9.694604373172633e-5,pneTRH,Rasgrp1
7.345715593711373e-9,-0.32140433556380665,0.058,0.276,9.713239729564548e-5,pneTRH,Susd1
7.479412910498933e-9,0.4355699565033557,0.995,0.934,9.890027691552739e-5,pneTRH,Fam155a
9.166420727112526e-9,0.4822417706870552,0.91,0.798,1.2120758127460894e-4,pneTRH,Myt1l
1.0277253003647277e-8,-0.3189762881473501,0.074,0.298,1.3589611646722794e-4,pneTRH,A330033J07Rik
1.035947791548694e-8,0.41072047330573713,0.27,0.066,1.3698337647648383e-4,pneTRH,Flrt2
1.1923714464682172e-8,-0.4408034397872422,0.222,0.478,1.5766727636649236e-4,pneTRH,Mamld1
1.238934875401113e-8,0.4977810442713557,0.746,0.531,1.6382435857428918e-4,pneTRH,Slc4a10
